# Source: pdfcpu@v0.12.0 pdfcpu.CharWidth() public API (pkg/font/metrics.go:303 — github.com/pdfcpu/pdfcpu/pkg/font)
# Backed by github.com/pdfcpu/pdfcpu/internal/corefont/metrics — files: gen.go, metrics.go, standard.go (Go-internal, unimportable)
# Generated via: go run ./testdata/regen_widths.go > standard14_widths.dat (calls font.CharWidth for every Standard 14 font × every AGL glyph)
# Spec reference: PDF 32000-1:2008 §9.6.2.2 (Standard Type 1 Fonts) — readers SHALL use AFM widths when /Widths absent.
# Field order: font_name<TAB>glyph_name<TAB>advance_width (units = 1/1000 em)
Helvetica	Ehookabove	1000
Helvetica	Eightroman	1000
Helvetica	Einvertedbreve	1000
Helvetica	Eiotifiedcyrillic	1000
Helvetica	Elcyrillic	1000
Helvetica	Elevenroman	1000
Helvetica	Emacron	1000
Helvetica	Emacronacute	1000
Helvetica	Emacrongrave	1000
Helvetica	Emcyrillic	1000
Helvetica	Emonospace	1000
Helvetica	Encyrillic	1000
Helvetica	Endescendercyrillic	1000
Helvetica	Eng	1000
Helvetica	Enghecyrillic	1000
Helvetica	Enhookcyrillic	1000
Helvetica	Eogonek	1000
Helvetica	Eopen	1000
Helvetica	Epsilon	1000
Helvetica	Epsilontonos	1000
Helvetica	Ercyrillic	1000
Helvetica	Ereversed	1000
Helvetica	Ereversedcyrillic	1000
Helvetica	Escyrillic	1000
Helvetica	Esdescendercyrillic	1000
Helvetica	Esh	1000
Helvetica	Esmall	1000
Helvetica	Eta	1000
Helvetica	Etarmenian	1000
Helvetica	Etatonos	1000
Helvetica	Eth	722
Helvetica	Ethsmall	1000
Helvetica	Etilde	1000
Helvetica	Etildebelow	1000
Helvetica	Euro	1000
Helvetica	Ezh	1000
Helvetica	Ezhcaron	1000
Helvetica	Ezhreversed	1000
Helvetica	F	611
Helvetica	Fcircle	1000
Helvetica	Fdotaccent	1000
Helvetica	Feharmenian	1000
Helvetica	Feicoptic	1000
Helvetica	Fhook	1000
Helvetica	Fitacyrillic	1000
Helvetica	Fiveroman	1000
Helvetica	Fmonospace	1000
Helvetica	Fourroman	1000
Helvetica	Fsmall	1000
Helvetica	G	778
Helvetica	GBsquare	1000
Helvetica	Gacute	1000
Helvetica	Gamma	1000
Helvetica	Gammaafrican	1000
Helvetica	Gangiacoptic	1000
Helvetica	Gbreve	1000
Helvetica	Gcaron	1000
Helvetica	Gcedilla	1000
Helvetica	Gcircle	1000
Helvetica	Gcircumflex	1000
Helvetica	Gcommaaccent	1000
Helvetica	Gdot	1000
Helvetica	Gdotaccent	1000
Helvetica	Gecyrillic	1000
Helvetica	Ghadarmenian	1000
Helvetica	Ghemiddlehookcyrillic	1000
Helvetica	Ghestrokecyrillic	1000
Helvetica	Gheupturncyrillic	1000
Helvetica	Ghook	1000
Helvetica	Gimarmenian	1000
Helvetica	Gjecyrillic	1000
Helvetica	Gmacron	1000
Helvetica	Gmonospace	1000
Helvetica	Grave	1000
Helvetica	Gravesmall	1000
Helvetica	Gsmall	1000
Helvetica	Gsmallhook	1000
Helvetica	Gstroke	1000
Helvetica	H	722
Helvetica	H18533	1000
Helvetica	H18543	1000
Helvetica	H18551	1000
Helvetica	H22073	1000
Helvetica	HPsquare	1000
Helvetica	Haabkhasiancyrillic	1000
Helvetica	Hadescendercyrillic	1000
Helvetica	Hardsigncyrillic	1000
Helvetica	Hbar	1000
Helvetica	Hbrevebelow	1000
Helvetica	Hcedilla	1000
Helvetica	Hcircle	1000
Helvetica	Hcircumflex	1000
Helvetica	Hdieresis	1000
Helvetica	Hdotaccent	1000
Helvetica	Hdotbelow	1000
Helvetica	Hmonospace	1000
Helvetica	Hoarmenian	1000
Helvetica	Horicoptic	1000
Helvetica	Hsmall	1000
Helvetica	Hungarumlaut	1000
Helvetica	Hungarumlautsmall	1000
Helvetica	Hzsquare	1000
Helvetica	I	278
Helvetica	IAcyrillic	1000
Helvetica	IJ	1000
Helvetica	IUcyrillic	1000
Helvetica	Iacute	278
Helvetica	Iacutesmall	1000
Helvetica	Ibreve	1000
Helvetica	Icaron	1000
Helvetica	Icircle	1000
Helvetica	Icircumflex	278
Helvetica	Icircumflexsmall	1000
Helvetica	Icyrillic	1000
Helvetica	Idblgrave	1000
Helvetica	Idieresis	278
Helvetica	Idieresisacute	1000
Helvetica	Idieresiscyrillic	1000
Helvetica	Idieresissmall	1000
Helvetica	Idot	1000
Helvetica	Idotaccent	1000
Helvetica	Idotbelow	1000
Helvetica	Iebrevecyrillic	1000
Helvetica	Iecyrillic	1000
Helvetica	Ifraktur	1000
Helvetica	Igrave	278
Helvetica	Igravesmall	1000
Helvetica	Ihookabove	1000
Helvetica	Iicyrillic	1000
Helvetica	Iinvertedbreve	1000
Helvetica	Iishortcyrillic	1000
Helvetica	Imacron	1000
Helvetica	Imacroncyrillic	1000
Helvetica	Imonospace	1000
Helvetica	Iniarmenian	1000
Helvetica	Iocyrillic	1000
Helvetica	Iogonek	1000
Helvetica	Iota	1000
Helvetica	Iotaafrican	1000
Helvetica	Iotadieresis	1000
Helvetica	Iotatonos	1000
Helvetica	Ismall	1000
Helvetica	Istroke	1000
Helvetica	Itilde	1000
Helvetica	Itildebelow	1000
Helvetica	Izhitsacyrillic	1000
Helvetica	Izhitsadblgravecyrillic	1000
Helvetica	J	500
Helvetica	Jaarmenian	1000
Helvetica	Jcircle	1000
Helvetica	Jcircumflex	1000
Helvetica	Jecyrillic	1000
Helvetica	Jheharmenian	1000
Helvetica	Jmonospace	1000
Helvetica	Jsmall	1000
Helvetica	K	667
Helvetica	KBsquare	1000
Helvetica	KKsquare	1000
Helvetica	Kabashkircyrillic	1000
Helvetica	Kacute	1000
Helvetica	Kacyrillic	1000
Helvetica	Kadescendercyrillic	1000
Helvetica	Kahookcyrillic	1000
Helvetica	Kappa	1000
Helvetica	Kastrokecyrillic	1000
Helvetica	Kaverticalstrokecyrillic	1000
Helvetica	Kcaron	1000
Helvetica	Kcedilla	1000
Helvetica	Kcircle	1000
Helvetica	Kcommaaccent	1000
Helvetica	Kdotbelow	1000
Helvetica	Keharmenian	1000
Helvetica	Kenarmenian	1000
Helvetica	Khacyrillic	1000
Helvetica	Kheicoptic	1000
Helvetica	Khook	1000
Helvetica	Kjecyrillic	1000
Helvetica	Klinebelow	1000
Helvetica	Kmonospace	1000
Helvetica	Koppacyrillic	1000
Helvetica	Koppagreek	1000
Helvetica	Ksicyrillic	1000
Helvetica	Ksmall	1000
Helvetica	L	556
Helvetica	LJ	1000
Helvetica	LL	1000
Helvetica	Lacute	1000
Helvetica	Lambda	1000
Helvetica	Lcaron	1000
Helvetica	Lcedilla	1000
Helvetica	Lcircle	1000
Helvetica	Lcircumflexbelow	1000
Helvetica	Lcommaaccent	1000
Helvetica	Ldot	1000
Helvetica	Ldotaccent	1000
Helvetica	Ldotbelow	1000
Helvetica	Ldotbelowmacron	1000
Helvetica	Liwnarmenian	1000
Helvetica	Lj	1000
Helvetica	Ljecyrillic	1000
Helvetica	Llinebelow	1000
Helvetica	Lmonospace	1000
Helvetica	Lslash	1000
Helvetica	Lslashsmall	1000
Helvetica	Lsmall	1000
Helvetica	M	833
Helvetica	MBsquare	1000
Helvetica	Macron	1000
Helvetica	Macronsmall	1000
Helvetica	Macute	1000
Helvetica	Mcircle	1000
Helvetica	Mdotaccent	1000
Helvetica	Mdotbelow	1000
Helvetica	Menarmenian	1000
Helvetica	Mmonospace	1000
Helvetica	Msmall	1000
Helvetica	Mturned	1000
Helvetica	Mu	1000
Helvetica	N	722
Helvetica	NJ	1000
Helvetica	Nacute	1000
Helvetica	Ncaron	1000
Helvetica	Ncedilla	1000
Helvetica	Ncircle	1000
Helvetica	Ncircumflexbelow	1000
Helvetica	Ncommaaccent	1000
Helvetica	Ndotaccent	1000
Helvetica	Ndotbelow	1000
Helvetica	Nhookleft	1000
Helvetica	Nineroman	1000
Helvetica	Nj	1000
Helvetica	Njecyrillic	1000
Helvetica	Nlinebelow	1000
Helvetica	Nmonospace	1000
Helvetica	Nowarmenian	1000
Helvetica	Nsmall	1000
Helvetica	Ntilde	722
Helvetica	Ntildesmall	1000
Helvetica	Nu	1000
Helvetica	O	778
Helvetica	OE	1000
Helvetica	OEsmall	1000
Helvetica	Oacute	778
Helvetica	Oacutesmall	1000
Helvetica	Obarredcyrillic	1000
Helvetica	Obarreddieresiscyrillic	1000
Helvetica	Obreve	1000
Helvetica	Ocaron	1000
Helvetica	Ocenteredtilde	1000
Helvetica	Ocircle	1000
Helvetica	Ocircumflex	778
Helvetica	Ocircumflexacute	1000
Helvetica	Ocircumflexdotbelow	1000
Helvetica	Ocircumflexgrave	1000
Helvetica	Ocircumflexhookabove	1000
Helvetica	Ocircumflexsmall	1000
Helvetica	Ocircumflextilde	1000
Helvetica	Ocyrillic	1000
Helvetica	Odblacute	1000
Helvetica	Odblgrave	1000
Helvetica	Odieresis	778
Helvetica	Odieresiscyrillic	1000
Helvetica	Odieresissmall	1000
Helvetica	Odotbelow	1000
Helvetica	Ogoneksmall	1000
Helvetica	Ograve	778
Helvetica	Ogravesmall	1000
Helvetica	Oharmenian	1000
Helvetica	Ohm	1000
Helvetica	Ohookabove	1000
Helvetica	Ohorn	1000
Helvetica	Ohornacute	1000
Helvetica	Ohorndotbelow	1000
Helvetica	Ohorngrave	1000
Helvetica	Ohornhookabove	1000
Helvetica	Ohorntilde	1000
Helvetica	Ohungarumlaut	1000
Helvetica	Oi	1000
Helvetica	Oinvertedbreve	1000
Helvetica	Omacron	1000
Helvetica	Omacronacute	1000
Helvetica	Omacrongrave	1000
Helvetica	Omega	1000
Helvetica	Omegacyrillic	1000
Helvetica	Omegagreek	1000
Helvetica	Omegaroundcyrillic	1000
Helvetica	Omegatitlocyrillic	1000
Helvetica	Omegatonos	1000
Helvetica	Omicron	1000
Helvetica	Omicrontonos	1000
Helvetica	Omonospace	1000
Helvetica	Oneroman	1000
Helvetica	Oogonek	1000
Helvetica	Oogonekmacron	1000
Helvetica	Oopen	1000
Helvetica	Oslash	778
Helvetica	Oslashacute	1000
Helvetica	Oslashsmall	1000
Helvetica	Osmall	1000
Helvetica	Ostrokeacute	1000
Helvetica	Otcyrillic	1000
Helvetica	Otilde	778
Helvetica	Otildeacute	1000
Helvetica	Otildedieresis	1000
Helvetica	Otildesmall	1000
Helvetica	P	667
Helvetica	Pacute	1000
Helvetica	Pcircle	1000
Helvetica	Pdotaccent	1000
Helvetica	Pecyrillic	1000
Helvetica	Peharmenian	1000
Helvetica	Pemiddlehookcyrillic	1000
Helvetica	Phi	1000
Helvetica	Phook	1000
Helvetica	Pi	1000
Helvetica	Piwrarmenian	1000
Helvetica	Pmonospace	1000
Helvetica	Psi	1000
Helvetica	Psicyrillic	1000
Helvetica	Psmall	1000
Helvetica	Q	778
Helvetica	Qcircle	1000
Helvetica	Qmonospace	1000
Helvetica	Qsmall	1000
Helvetica	R	722
Helvetica	Raarmenian	1000
Helvetica	Racute	1000
Helvetica	Rcaron	1000
Helvetica	Rcedilla	1000
Helvetica	Rcircle	1000
Helvetica	Rcommaaccent	1000
Helvetica	Rdblgrave	1000
Helvetica	Rdotaccent	1000
Helvetica	Rdotbelow	1000
Helvetica	Rdotbelowmacron	1000
Helvetica	Reharmenian	1000
Helvetica	Rfraktur	1000
Helvetica	Rho	1000
Helvetica	Ringsmall	1000
Helvetica	Rinvertedbreve	1000
Helvetica	Rlinebelow	1000
Helvetica	Rmonospace	1000
Helvetica	Rsmall	1000
Helvetica	Rsmallinverted	1000
Helvetica	Rsmallinvertedsuperior	1000
Helvetica	S	667
Helvetica	SF010000	1000
Helvetica	SF020000	1000
Helvetica	SF030000	1000
Helvetica	SF040000	1000
Helvetica	SF050000	1000
Helvetica	SF060000	1000
Helvetica	SF070000	1000
Helvetica	SF080000	1000
Helvetica	SF090000	1000
Helvetica	SF100000	1000
Helvetica	SF110000	1000
Helvetica	SF190000	1000
Helvetica	SF200000	1000
Helvetica	SF210000	1000
Helvetica	SF220000	1000
Helvetica	SF230000	1000
Helvetica	SF240000	1000
Helvetica	SF250000	1000
Helvetica	SF260000	1000
Helvetica	SF270000	1000
Helvetica	SF280000	1000
Helvetica	SF360000	1000
Helvetica	SF370000	1000
Helvetica	SF380000	1000
Helvetica	SF390000	1000
Helvetica	SF400000	1000
Helvetica	SF410000	1000
Helvetica	SF420000	1000
Helvetica	SF430000	1000
Helvetica	SF440000	1000
Helvetica	SF450000	1000
Helvetica	SF460000	1000
Helvetica	SF470000	1000
Helvetica	SF480000	1000
Helvetica	SF490000	1000
Helvetica	SF500000	1000
Helvetica	SF510000	1000
Helvetica	SF520000	1000
Helvetica	SF530000	1000
Helvetica	SF540000	1000
Helvetica	Sacute	1000
Helvetica	Sacutedotaccent	1000
Helvetica	Sampigreek	1000
Helvetica	Scaron	1000
Helvetica	Scarondotaccent	1000
Helvetica	Scaronsmall	1000
Helvetica	Scedilla	1000
Helvetica	Schwa	1000
Helvetica	Schwacyrillic	1000
Helvetica	Schwadieresiscyrillic	1000
Helvetica	Scircle	1000
Helvetica	Scircumflex	1000
Helvetica	Scommaaccent	1000
Helvetica	Sdotaccent	1000
Helvetica	Sdotbelow	1000
Helvetica	Sdotbelowdotaccent	1000
Helvetica	Seharmenian	1000
Helvetica	Sevenroman	1000
Helvetica	Shaarmenian	1000
Helvetica	Shacyrillic	1000
Helvetica	Shchacyrillic	1000
Helvetica	Sheicoptic	1000
Helvetica	Shhacyrillic	1000
Helvetica	Shimacoptic	1000
Helvetica	Sigma	1000
Helvetica	Sixroman	1000
Helvetica	Smonospace	1000
Helvetica	Softsigncyrillic	1000
Helvetica	Ssmall	1000
Helvetica	Stigmagreek	1000
Helvetica	T	611
Helvetica	Tau	1000
Helvetica	Tbar	1000
Helvetica	Tcaron	1000
Helvetica	Tcedilla	1000
Helvetica	Tcircle	1000
Helvetica	Tcircumflexbelow	1000
Helvetica	Tcommaaccent	1000
Helvetica	Tdotaccent	1000
Helvetica	Tdotbelow	1000
Helvetica	Tecyrillic	1000
Helvetica	Tedescendercyrillic	1000
Helvetica	Tenroman	1000
Helvetica	Tetsecyrillic	1000
Helvetica	Theta	1000
Helvetica	Thook	1000
Helvetica	Thorn	667
Helvetica	Thornsmall	1000
Helvetica	Threeroman	1000
Helvetica	Tildesmall	1000
Helvetica	Tiwnarmenian	1000
Helvetica	Tlinebelow	1000
Helvetica	Tmonospace	1000
Helvetica	Toarmenian	1000
Helvetica	Tonefive	1000
Helvetica	Tonesix	1000
Helvetica	Tonetwo	1000
Helvetica	Tretroflexhook	1000
Helvetica	Tsecyrillic	1000
Helvetica	Tshecyrillic	1000
Helvetica	Tsmall	1000
Helvetica	Twelveroman	1000
Helvetica	Tworoman	1000
Helvetica	U	722
Helvetica	Uacute	722
Helvetica	Uacutesmall	1000
